Schaubühne am Lehniner Platz, 153, Kurfürstendamm, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland	52.4986606	13.3022747	theatre
Scheunenviertel, Mitte, Berlin, 10119, Deutschland	52.5257131	13.4080013	neighbourhood
Schloss Charlottenburg, Spandauer Damm, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 14059, Deutschland	52.52063055	13.2926946592777	museum
Schloss Friedrichsfelde, Enckevortweg, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland	52.504681	13.52358035	attraction
Schloss Glienicke, Königstraße, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland	52.41389865	13.095440437447	attraction
Schloss Köpenick, Schloßhof, Köpenick, Treptow-Köpenick, Berlin, 12557, Deutschland	52.44386475	13.5727419249059	attraction
Schloss Schönhausen, 1, Tschaikowskistraße, Niederschönhausen, Pankow, Berlin, 13156, Deutschland	52.57835465	13.40568715	museum
Humboldt-Schloss, Adelheidallee, Tegel, Reinickendorf, Berlin, 13507, Deutschland	52.59508935	13.2763410658468	castle
Schloßbrücke, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5175672	13.3981842	primary
Botschaft Ecuador, 12, Joachimsthaler Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland	52.5026042	13.3308475	embassy
Shell-Haus, 70, Reichpietschufer, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5062807	13.3637038100314	yes
Schillerpark-Siedlung, Oxforder Straße, Afrikanisches Viertel, Wedding, Mitte, Berlin, 13349, Deutschland	52.56004765	13.3497266878785	UNESCO_world_heritage
Schillerpromenade, Oberschöneweide, Treptow-Köpenick, Berlin, 12459, Deutschland	52.4617707	13.5169269	residential
Siegessäule, Großer Stern, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.5145075	13.3501115	viewpoint
Siemensstadt, Spandau, Berlin, Deutschland	52.5398082	13.2568934	administrative
Denkmal für die im Nationalsozialismus ermordeten Sinti und Roma, Simsonweg, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.51732805	13.3760438564956	memorial
Skywalk Marzahner Promenade, Raoul-Wallenberg-Straße, Marzahn, Marzahn-Hellersdorf, Berlin, 12679, Deutschland	52.5468238	13.5586028	viewpoint
Sony Center, Bellevuestraße, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5105688	13.372474456732	attraction
Sophienkirche, Sophienstraße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5255504	13.4002009467714	place_of_worship
Sophienstraße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5256496	13.4007773	residential
Sowjetisches Ehrenmal Tiergarten, Straße des 17. Juni, Tiergarten, Mitte, Berlin, 10557, Deutschland	52.5166949	13.3719226140702	attraction
Spittelmarkt, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5120312	13.4027337	primary
Spreebogen, Straße der Erinnerung, Moabit, Mitte, Berlin, 10557, Deutschland	52.52364875	13.3468243025224	yes
Hedwigskirche, 3, Hinter der Katholischen Kirche, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5157525	13.3948456530806	place_of_worship
St. Marienkirche, Karl-Liebknecht-Straße, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.52056215	13.4072100229457	place_of_worship
Sankt Matthäus-Kirche, Matthäikirchplatz, Tiergarten, Mitte, Berlin, 10785, Deutschland	52.5079452	13.3674628993303	place_of_worship
St. Peter und Paul, 17, Nikolskoer Weg, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland	52.4247189	13.1176432171809	place_of_worship
Staatsoper Unter den Linden, 7, Unter den Linden, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.516592	13.394702	theatre
ehemaliges Staatsratsgebäude, Schloßplatz, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5156891	13.401383148029	yes
ehem. Kunsthaus Tacheles, Oranienburger Straße, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.52571855	13.3889262540691	yes
Tauentzienstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10789, Deutschland	52.5044104	13.3361293	secondary
Tegeler Hafen, Tegel, Reinickendorf, Berlin, 13507, Deutschland	52.59103395	13.2802273401155	basin
Tempelhofer Feld, ehemalige Start- und Landebahn Süd, Tempelhof, Tempelhof-Schöneberg, Berlin, 12099, Deutschland	52.4729578	13.4027557	park
Tempodrom, 10, Möckernstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland	52.5016012	13.381202932272	yes
Teufelsberg, Berlin, Deutschland	52.4976384	13.2424443	peak
Theater des Westens ( Von 19:00 bis 23:00 Uhr ), Kantstraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10623, Deutschland	52.5055238	13.3291329	taxi
Tiergarten, Mitte, Berlin, Deutschland	52.5097776	13.3572597	administrative
Tierpark Berlin, 125, Am Tierpark, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland	52.5013985	13.5309196141259	zoo
Trabrennbahn Mariendorf Rennbahn, Mariendorfer Damm, Mariendorf, Tempelhof-Schöneberg, Berlin, 12107, Deutschland	52.42901895	13.3919412218239	track
Tränenpalast, 17, Reichstagufer, Mitte, Berlin, 10117, Deutschland	52.5208473	13.3870786281814	museum
BVG-Hauptverwaltung, An der Michaelbrücke, Scheunenviertel, Mitte, Berlin, 10179, Deutschland	52.5133906	13.4230556268696	yes
U-Bhf Wittenbergplatz, Wittenbergplatz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10789, Deutschland	52.50183185	13.3429417896353	yes
Ufa Fabrik, Viktoriastraße, Tempelhof, Tempelhof-Schöneberg, Berlin, 12105, Deutschland	52.4544792	13.3822263459245	theatre
UdK Berlin, Abbestraße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10587, Deutschland	52.51711305	13.3218815221319	university
Unter den Linden, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5175672	13.3981842	primary
Viktoriapark, Am Weinhang, Viktoria-Quartier, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland	52.48746645	13.3808225577884	park
Volkspark Friedrichshain, Am Friedrichshain, Kollwitzkiez, Prenzlauer Berg, Pankow, Berlin, 10249, Deutschland	52.52720525	13.4322380876594	park
Volkspark Hasenheide, Hasenheide, Graefekiez, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10967, Deutschland	52.48453675	13.4167137225911	park
Volkspark Humboldthain, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland	52.5473813	13.3849262	footway
Waldbühne, 1, Am Glockenturm, Westend, Charlottenburg-Wilmersdorf, Berlin, 14053, Deutschland	52.51554725	13.2295249239271	theatre
Waldfriedhof Zehlendorf, Nikolassee, Steglitz-Zehlendorf, Berlin, 14129, Deutschland	52.4231148	13.2123050612701	cemetery
Wannsee, Steglitz-Zehlendorf, Berlin, Deutschland	52.4211482	13.1589374	administrative
Urania-Weltzeituhr, Alexanderplatz, Scheunenviertel, Mitte, Alt-Berlin, Berlin, 10178, Deutschland	52.5211643	13.4133013	attraction
Werderscher Markt, Scheunenviertel, Mitte, Berlin, 10117, Deutschland	52.5152415	13.3971057	tertiary
Wilhelmstraße, Mitte, Berlin, 10117, Deutschland	52.5117847	13.3832509	secondary
